epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len kl_jump_ratio max_log_var min_log_var max_grad_norm
1 -- 26 -- 623.9672 -- 3.4285e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.5618e-01 1.2009e+00 -2.4151e+00 5.0000e+00
1 -- 27 -- 620.3450 -- 3.1617e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.2217e-01 1.4686e+00 -2.4547e+00 5.0000e+00
1 -- 28 -- 588.6583 -- 2.7985e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.8512e-01 1.2492e+00 -2.3494e+00 5.0000e+00
1 -- 29 -- 605.1456 -- 3.3945e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.2130e+00 1.5374e+00 -2.3866e+00 5.0000e+00
1 -- 30 -- 626.7682 -- 3.9218e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1553e+00 1.3660e+00 -2.5487e+00 5.0000e+00
1 -- 31 -- 618.8762 -- 3.7952e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.6773e-01 1.6816e+00 -2.3122e+00 5.0000e+00
1 -- 32 -- 595.8781 -- 3.1553e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.3139e-01 1.5719e+00 -2.2005e+00 5.0000e+00
2 -- 0 -- 583.6513 -- 2.6420e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.3732e-01 1.4031e+00 -2.0981e+00 5.0000e+00
2 -- 1 -- 570.1512 -- 2.9915e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1323e+00 1.6992e+00 -2.1938e+00 5.0000e+00
2 -- 2 -- 570.8975 -- 3.2626e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0906e+00 1.6028e+00 -2.4090e+00 5.0000e+00
2 -- 3 -- 564.7110 -- 3.3888e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0387e+00 1.9443e+00 -2.5585e+00 5.0000e+00
2 -- 4 -- 555.9805 -- 3.1000e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.1479e-01 1.3610e+00 -2.5601e+00 5.0000e+00
2 -- 5 -- 572.8236 -- 2.8913e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.3268e-01 1.5656e+00 -2.6667e+00 5.0000e+00
2 -- 6 -- 566.4791 -- 3.3894e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1723e+00 1.5358e+00 -3.1193e+00 5.0000e+00
2 -- 7 -- 554.2656 -- 3.5076e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0349e+00 1.7433e+00 -3.2164e+00 5.0000e+00
2 -- 8 -- 562.7958 -- 3.4443e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.8197e-01 1.4532e+00 -3.1248e+00 5.0000e+00
2 -- 9 -- 569.7798 -- 3.7023e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0749e+00 1.7825e+00 -3.1108e+00 5.0000e+00
2 -- 10 -- 568.9917 -- 4.0480e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0934e+00 1.5410e+00 -2.9694e+00 5.0000e+00
2 -- 11 -- 569.4456 -- 3.7174e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.1832e-01 1.4271e+00 -3.1869e+00 5.0000e+00
2 -- 12 -- 563.8064 -- 3.2688e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.7934e-01 1.1677e+00 -3.0704e+00 5.0000e+00
2 -- 13 -- 552.2850 -- 3.2366e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.9013e-01 1.0341e+00 -2.9592e+00 5.0000e+00
2 -- 14 -- 555.3103 -- 3.8454e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1881e+00 1.0567e+00 -3.1616e+00 5.0000e+00
2 -- 15 -- 558.3315 -- 3.9577e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0292e+00 1.1155e+00 -3.4413e+00 5.0000e+00
2 -- 16 -- 562.6019 -- 3.5452e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.9578e-01 1.1752e+00 -3.2097e+00 5.0000e+00
2 -- 17 -- 551.4865 -- 3.6112e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0186e+00 1.3344e+00 -3.5754e+00 5.0000e+00
2 -- 18 -- 555.1338 -- 4.1060e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1370e+00 1.3556e+00 -3.5665e+00 5.0000e+00
2 -- 19 -- 549.6504 -- 4.0346e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.8262e-01 1.4731e+00 -3.5458e+00 5.0000e+00
2 -- 20 -- 541.7687 -- 3.6316e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.0010e-01 1.3655e+00 -3.4999e+00 5.0000e+00
2 -- 21 -- 566.5626 -- 3.5356e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.7357e-01 1.3099e+00 -3.4337e+00 5.0000e+00
2 -- 22 -- 583.4030 -- 3.8201e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0805e+00 1.4279e+00 -3.4375e+00 5.0000e+00
2 -- 23 -- 583.5386 -- 4.1926e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0975e+00 1.5735e+00 -3.6211e+00 5.0000e+00
2 -- 24 -- 556.3171 -- 3.6215e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.6379e-01 1.1296e+00 -3.2125e+00 5.0000e+00
2 -- 25 -- 563.1711 -- 3.1170e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.6071e-01 1.0570e+00 -2.9308e+00 5.0000e+00
2 -- 26 -- 569.4190 -- 2.7632e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.8649e-01 8.8460e-01 -2.7937e+00 5.0000e+00
2 -- 27 -- 574.4261 -- 2.9283e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0597e+00 8.8338e-01 -2.7533e+00 5.0000e+00
2 -- 28 -- 572.9017 -- 3.5039e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1966e+00 1.0713e+00 -2.8036e+00 5.0000e+00
2 -- 29 -- 577.8936 -- 3.8084e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0869e+00 1.3238e+00 -2.8832e+00 5.0000e+00
2 -- 30 -- 568.4288 -- 3.8391e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0081e+00 1.5924e+00 -2.8370e+00 5.0000e+00
2 -- 31 -- 561.5712 -- 3.8608e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0057e+00 1.6749e+00 -2.8671e+00 5.0000e+00
2 -- 32 -- 555.9475 -- 3.9278e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0173e+00 1.8295e+00 -2.8122e+00 5.0000e+00
3 -- 0 -- 544.4775 -- 3.7015e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.4239e-01 1.7470e+00 -2.6650e+00 5.0000e+00
3 -- 1 -- 547.8013 -- 3.5274e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.5296e-01 1.6867e+00 -2.7244e+00 5.0000e+00
3 -- 2 -- 554.0168 -- 3.6488e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0344e+00 1.8410e+00 -2.6581e+00 5.0000e+00
3 -- 3 -- 547.6837 -- 3.9223e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0750e+00 1.6996e+00 -2.5520e+00 5.0000e+00
3 -- 4 -- 538.6281 -- 3.9877e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0167e+00 1.3964e+00 -2.5943e+00 5.0000e+00
3 -- 5 -- 544.3301 -- 3.8800e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.7299e-01 1.3139e+00 -2.6584e+00 5.0000e+00
3 -- 6 -- 565.5137 -- 3.5852e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.2403e-01 1.5293e+00 -2.4456e+00 5.0000e+00
3 -- 7 -- 573.3664 -- 3.6304e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0126e+00 1.3705e+00 -2.4197e+00 5.0000e+00
3 -- 8 -- 559.6467 -- 4.1198e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1348e+00 1.1770e+00 -2.6142e+00 5.0000e+00
3 -- 9 -- 538.4355 -- 3.9238e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.5242e-01 1.3949e+00 -2.7216e+00 5.0000e+00
3 -- 10 -- 531.9406 -- 3.7666e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.5995e-01 1.7258e+00 -2.3712e+00 5.0000e+00
3 -- 11 -- 554.1008 -- 4.3925e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1662e+00 2.2218e+00 -2.6817e+00 5.0000e+00
3 -- 12 -- 562.3859 -- 4.2362e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.6440e-01 2.1726e+00 -2.7657e+00 5.0000e+00
3 -- 13 -- 547.1926 -- 3.6832e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.6947e-01 1.7947e+00 -2.4600e+00 5.0000e+00
3 -- 14 -- 532.7024 -- 3.6656e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.9523e-01 2.0433e+00 -2.6011e+00 5.0000e+00
3 -- 15 -- 516.6125 -- 3.8452e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0490e+00 1.9093e+00 -2.9952e+00 5.0000e+00
3 -- 16 -- 541.5001 -- 4.1626e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0826e+00 1.8580e+00 -3.5393e+00 5.0000e+00
3 -- 17 -- 541.7931 -- 4.0882e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.8213e-01 1.4665e+00 -3.2604e+00 5.0000e+00
3 -- 18 -- 525.1689 -- 3.6757e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.9910e-01 2.4753e+00 -3.2567e+00 5.0000e+00
3 -- 19 -- 532.9514 -- 3.7267e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0139e+00 1.7065e+00 -3.5938e+00 5.0000e+00
3 -- 20 -- 529.8718 -- 3.6385e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.7632e-01 1.4718e+00 -3.2462e+00 5.0000e+00
3 -- 21 -- 532.7476 -- 3.7589e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0331e+00 1.8742e+00 -3.5158e+00 5.0000e+00
3 -- 22 -- 516.9697 -- 4.3199e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1493e+00 1.8734e+00 -3.7431e+00 5.0000e+00
3 -- 23 -- 517.6724 -- 4.8677e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1268e+00 2.3585e+00 -3.7978e+00 5.0000e+00
3 -- 24 -- 534.1323 -- 4.9541e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0177e+00 2.2534e+00 -4.3705e+00 5.0000e+00
3 -- 25 -- 567.3372 -- 4.5499e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.1843e-01 1.6458e+00 -3.9227e+00 5.0000e+00
3 -- 26 -- 580.5796 -- 4.3138e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.4809e-01 1.4097e+00 -3.8390e+00 5.0000e+00
3 -- 27 -- 547.2452 -- 4.2109e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.7617e-01 1.1891e+00 -3.7715e+00 5.0000e+00
3 -- 28 -- 521.7738 -- 4.3888e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0422e+00 1.1867e+00 -3.7604e+00 5.0000e+00
3 -- 29 -- 545.9645 -- 4.4355e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0106e+00 1.4100e+00 -4.0733e+00 5.0000e+00
3 -- 30 -- 524.3735 -- 4.1182e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.2846e-01 1.0875e+00 -3.5389e+00 5.0000e+00
3 -- 31 -- 527.9565 -- 3.7993e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.2256e-01 1.3352e+00 -3.7736e+00 5.0000e+00
3 -- 32 -- 527.5153 -- 4.0911e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0768e+00 1.9811e+00 -4.1657e+00 5.0000e+00
4 -- 0 -- 504.3613 -- 4.5802e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1196e+00 1.5009e+00 -3.7010e+00 5.0000e+00
4 -- 1 -- 534.7094 -- 5.7519e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.2558e+00 2.2853e+00 -4.0457e+00 5.0000e+00
4 -- 2 -- 546.5126 -- 6.0484e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0515e+00 2.0211e+00 -4.3591e+00 5.0000e+00
4 -- 3 -- 525.5109 -- 5.5174e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.1221e-01 1.4135e+00 -4.1941e+00 5.0000e+00
4 -- 4 -- 521.7181 -- 4.8268e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.7483e-01 1.3377e+00 -3.8811e+00 5.0000e+00
4 -- 5 -- 522.3214 -- 4.6496e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.6331e-01 1.2991e+00 -3.7532e+00 5.0000e+00
4 -- 6 -- 514.3848 -- 4.6306e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.9591e-01 1.1516e+00 -3.8913e+00 5.0000e+00
4 -- 7 -- 507.4807 -- 5.1857e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1199e+00 1.5358e+00 -4.2964e+00 5.0000e+00
4 -- 8 -- 510.0182 -- 5.4347e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0480e+00 1.9813e+00 -4.4546e+00 5.0000e+00
4 -- 9 -- 497.3396 -- 5.0371e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.2683e-01 2.3427e+00 -4.4603e+00 5.0000e+00
4 -- 10 -- 513.2658 -- 4.6945e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.3199e-01 1.3838e+00 -3.6685e+00 5.0000e+00
4 -- 11 -- 518.6196 -- 4.8064e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0238e+00 1.4606e+00 -3.8143e+00 5.0000e+00
4 -- 12 -- 512.3007 -- 5.1322e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0678e+00 1.9279e+00 -4.2511e+00 5.0000e+00
4 -- 13 -- 513.3409 -- 5.7770e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1257e+00 1.4748e+00 -4.2966e+00 5.0000e+00
4 -- 14 -- 521.9863 -- 5.8391e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0107e+00 1.4052e+00 -4.2503e+00 5.0000e+00
4 -- 15 -- 502.1104 -- 5.3847e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.2219e-01 1.8897e+00 -4.0815e+00 5.0000e+00
4 -- 16 -- 518.7906 -- 4.4562e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.2756e-01 1.0464e+00 -3.9783e+00 5.0000e+00
4 -- 17 -- 523.6844 -- 4.1855e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.3926e-01 1.1910e+00 -3.7158e+00 5.0000e+00
4 -- 18 -- 499.9515 -- 4.3517e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0397e+00 1.5319e+00 -4.0082e+00 5.0000e+00
4 -- 19 -- 505.5831 -- 5.0017e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1494e+00 1.3193e+00 -4.1064e+00 5.0000e+00
4 -- 20 -- 512.8988 -- 5.4348e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0866e+00 2.5834e+00 -4.3802e+00 5.0000e+00
4 -- 21 -- 499.9685 -- 5.2591e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.6768e-01 1.4381e+00 -4.4563e+00 5.0000e+00
4 -- 22 -- 493.8457 -- 4.5584e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.6676e-01 1.2006e+00 -4.1340e+00 5.0000e+00
4 -- 23 -- 497.5402 -- 4.5208e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.9174e-01 1.1990e+00 -4.2179e+00 5.0000e+00
4 -- 24 -- 489.5245 -- 4.6378e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0259e+00 1.3170e+00 -4.0330e+00 5.0000e+00
4 -- 25 -- 507.0219 -- 5.2297e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.1276e+00 1.4031e+00 -4.5037e+00 5.0000e+00
4 -- 26 -- 520.2553 -- 5.3044e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 1.0143e+00 1.6155e+00 -4.3182e+00 5.0000e+00
4 -- 27 -- 497.7921 -- 4.9540e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.3395e-01 1.2037e+00 -4.2749e+00 5.0000e+00
4 -- 28 -- 496.4821 -- 4.3592e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 8.7992e-01 1.0917e+00 -3.8007e+00 5.0000e+00
4 -- 29 -- 497.6354 -- 4.2888e-01 -- 1.0000e+01  False False 0 10.0 10.0 1 9.8386e-01 9.9199e-01 -3.8926e+00 5.0000e+00
