epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len kl_jump_ratio max_log_var min_log_var max_grad_norm
0 -- 18 -- 1076.1194 -- 1.9990e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.4742e-01 6.7778e-02 -5.8591e-01 5.0000e+00
0 -- 19 -- 1055.6021 -- 1.6111e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.0593e-01 2.1479e-01 -6.3209e-01 5.0000e+00
0 -- 20 -- 1043.9011 -- 1.8504e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1486e+00 3.7701e-01 -4.8092e-01 5.0000e+00
0 -- 21 -- 1018.1930 -- 2.9214e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.5788e+00 5.4744e-01 -4.2424e-01 5.0000e+00
0 -- 22 -- 1001.5166 -- 3.9948e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.3674e+00 6.2363e-01 -4.5723e-01 5.0000e+00
0 -- 23 -- 981.9313 -- 4.2923e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0745e+00 6.5517e-01 -3.4455e-01 5.0000e+00
0 -- 24 -- 968.0237 -- 3.9451e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.1913e-01 6.4423e-01 -4.6437e-01 5.0000e+00
0 -- 25 -- 943.1305 -- 3.3080e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.3851e-01 5.0967e-01 -4.3232e-01 5.0000e+00
0 -- 26 -- 929.9203 -- 2.8301e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.5553e-01 3.7662e-01 -4.8722e-01 5.0000e+00
0 -- 27 -- 913.1885 -- 3.2022e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1315e+00 2.4133e-01 -5.1098e-01 5.0000e+00
0 -- 28 -- 906.3104 -- 3.2657e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0198e+00 1.3478e-01 -6.0150e-01 5.0000e+00
0 -- 29 -- 881.7897 -- 3.6479e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1170e+00 1.8568e-01 -6.0148e-01 5.0000e+00
0 -- 30 -- 865.9768 -- 3.7127e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0178e+00 8.3627e-02 -6.0226e-01 5.0000e+00
0 -- 31 -- 865.3191 -- 2.8364e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 7.6395e-01 1.6379e-01 -5.7730e-01 5.0000e+00
0 -- 32 -- 857.9877 -- 2.6146e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.2181e-01 2.1030e-01 -5.6995e-01 5.0000e+00
1 -- 0 -- 849.8384 -- 2.4641e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4243e-01 3.7837e-01 -5.8543e-01 5.0000e+00
1 -- 1 -- 847.3479 -- 2.2709e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.2160e-01 4.2899e-01 -8.9863e-01 5.0000e+00
1 -- 2 -- 832.9464 -- 2.5782e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1353e+00 4.3176e-01 -5.4726e-01 5.0000e+00
1 -- 3 -- 832.8435 -- 2.1173e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.2124e-01 4.0859e-01 -4.8668e-01 5.0000e+00
1 -- 4 -- 820.0714 -- 2.7497e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.2987e+00 3.5213e-01 -5.4336e-01 5.0000e+00
1 -- 5 -- 822.1613 -- 2.2184e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.0678e-01 2.4242e-01 -5.9659e-01 5.0000e+00
1 -- 6 -- 827.7200 -- 2.0873e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4091e-01 2.6021e-01 -5.5125e-01 5.0000e+00
1 -- 7 -- 804.3368 -- 2.2719e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0884e+00 2.4702e-01 -6.4329e-01 5.0000e+00
1 -- 8 -- 810.0001 -- 2.2837e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0052e+00 3.3457e-01 -5.1035e-01 5.0000e+00
1 -- 9 -- 808.7827 -- 1.6993e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 7.4409e-01 3.8217e-01 -4.5906e-01 5.0000e+00
1 -- 10 -- 808.2660 -- 1.8812e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1070e+00 4.3015e-01 -7.8385e-01 5.0000e+00
1 -- 11 -- 798.4367 -- 2.1739e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1556e+00 4.2566e-01 -7.8535e-01 5.0000e+00
1 -- 12 -- 776.0265 -- 1.7118e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 7.8742e-01 3.9569e-01 -5.4837e-01 5.0000e+00
1 -- 13 -- 779.0679 -- 1.5119e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.8324e-01 3.3813e-01 -5.4932e-01 5.0000e+00
1 -- 14 -- 763.7034 -- 1.7621e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1655e+00 3.0682e-01 -5.1938e-01 5.0000e+00
1 -- 15 -- 750.4246 -- 2.1855e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.2403e+00 3.1615e-01 -5.9187e-01 5.0000e+00
1 -- 16 -- 733.4370 -- 2.1237e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7171e-01 3.1833e-01 -6.7114e-01 5.0000e+00
1 -- 17 -- 717.7450 -- 1.9223e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.0517e-01 3.2615e-01 -5.4465e-01 5.0000e+00
1 -- 18 -- 710.8359 -- 2.2993e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1961e+00 3.4531e-01 -6.3533e-01 5.0000e+00
1 -- 19 -- 718.2042 -- 3.3237e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.4455e+00 3.8592e-01 -5.2173e-01 5.0000e+00
1 -- 20 -- 695.9381 -- 3.5667e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0731e+00 4.0377e-01 -5.4682e-01 5.0000e+00
1 -- 21 -- 716.7636 -- 3.3793e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4745e-01 3.7282e-01 -6.0668e-01 5.0000e+00
1 -- 22 -- 708.8431 -- 3.4748e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0283e+00 3.0160e-01 -5.2788e-01 5.0000e+00
1 -- 23 -- 708.6538 -- 4.4799e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.2892e+00 2.6277e-01 -5.1912e-01 5.0000e+00
1 -- 24 -- 702.9286 -- 4.6879e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0464e+00 2.4833e-01 -6.0919e-01 5.0000e+00
1 -- 25 -- 685.2544 -- 4.3769e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.3367e-01 2.6137e-01 -5.4726e-01 5.0000e+00
1 -- 26 -- 677.7571 -- 4.1103e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.3908e-01 2.3770e-01 -5.4013e-01 5.0000e+00
1 -- 27 -- 668.3755 -- 4.2018e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0223e+00 2.2624e-01 -6.2343e-01 5.0000e+00
1 -- 28 -- 673.9115 -- 3.7992e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.0420e-01 2.1413e-01 -5.3176e-01 5.0000e+00
1 -- 29 -- 675.4857 -- 3.1576e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.3110e-01 2.6020e-01 -5.1021e-01 5.0000e+00
1 -- 30 -- 665.8768 -- 3.0328e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6050e-01 4.0924e-01 -4.4659e-01 5.0000e+00
1 -- 31 -- 671.5989 -- 2.9166e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6166e-01 3.1205e-01 -4.6315e-01 5.0000e+00
1 -- 32 -- 676.5193 -- 2.5178e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.6326e-01 2.7681e-01 -5.1859e-01 5.0000e+00
2 -- 0 -- 688.5773 -- 2.2082e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.7707e-01 3.2470e-01 -9.2868e-01 5.0000e+00
2 -- 1 -- 680.1785 -- 2.0153e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.1262e-01 2.5570e-01 -5.1209e-01 5.0000e+00
2 -- 2 -- 667.7913 -- 2.1273e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0556e+00 2.1643e-01 -5.7736e-01 5.0000e+00
2 -- 3 -- 667.1335 -- 2.2792e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0714e+00 2.7005e-01 -6.4494e-01 5.0000e+00
2 -- 4 -- 660.0286 -- 2.2714e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.9657e-01 2.7785e-01 -4.7393e-01 5.0000e+00
2 -- 5 -- 663.6078 -- 2.0526e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.0366e-01 2.3900e-01 -5.5792e-01 5.0000e+00
2 -- 6 -- 652.8053 -- 1.8557e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.0408e-01 2.7102e-01 -4.7946e-01 5.0000e+00
2 -- 7 -- 659.7728 -- 2.0311e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0945e+00 2.6821e-01 -6.0421e-01 5.0000e+00
2 -- 8 -- 656.0851 -- 2.0242e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.9658e-01 2.4025e-01 -4.4242e-01 5.0000e+00
2 -- 9 -- 658.3979 -- 2.0720e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0236e+00 2.6788e-01 -8.0059e-01 5.0000e+00
2 -- 10 -- 653.8301 -- 2.1210e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0237e+00 2.2568e-01 -4.3950e-01 5.0000e+00
2 -- 11 -- 654.9811 -- 2.1553e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0161e+00 2.2806e-01 -8.0948e-01 5.0000e+00
2 -- 12 -- 638.7753 -- 2.1282e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.8744e-01 1.6308e-01 -4.9324e-01 5.0000e+00
2 -- 13 -- 654.3555 -- 2.2809e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0717e+00 1.6276e-01 -4.8981e-01 5.0000e+00
2 -- 14 -- 638.9211 -- 2.3168e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0157e+00 1.7682e-01 -4.7556e-01 5.0000e+00
2 -- 15 -- 646.8367 -- 2.4504e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0577e+00 2.0106e-01 -4.6140e-01 5.0000e+00
2 -- 16 -- 646.3052 -- 2.3382e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.5421e-01 2.2566e-01 -4.8903e-01 5.0000e+00
2 -- 17 -- 638.7453 -- 2.1333e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.1237e-01 2.0299e-01 -5.2997e-01 5.0000e+00
2 -- 18 -- 637.9683 -- 2.1717e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0180e+00 2.2697e-01 -6.6896e-01 5.0000e+00
2 -- 19 -- 634.9279 -- 2.2367e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0299e+00 2.5018e-01 -4.8697e-01 5.0000e+00
2 -- 20 -- 641.9210 -- 2.2199e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.9252e-01 2.0405e-01 -3.9689e-01 5.0000e+00
2 -- 21 -- 638.1865 -- 2.2093e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.9520e-01 2.4700e-01 -4.5580e-01 5.0000e+00
2 -- 22 -- 630.3174 -- 2.4215e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0960e+00 2.0141e-01 -5.9653e-01 5.0000e+00
2 -- 23 -- 637.2175 -- 2.4260e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0019e+00 2.2035e-01 -4.7348e-01 5.0000e+00
2 -- 24 -- 637.5399 -- 2.4776e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0212e+00 2.7193e-01 -5.0641e-01 5.0000e+00
2 -- 25 -- 622.0885 -- 2.4085e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7214e-01 2.5321e-01 -4.3676e-01 5.0000e+00
2 -- 26 -- 621.6194 -- 2.5131e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0434e+00 2.7539e-01 -4.8648e-01 5.0000e+00
2 -- 27 -- 613.8577 -- 2.6640e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0600e+00 3.0988e-01 -5.7693e-01 5.0000e+00
2 -- 28 -- 614.5718 -- 2.5601e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6103e-01 3.5062e-01 -5.3334e-01 5.0000e+00
2 -- 29 -- 633.5256 -- 2.8353e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1075e+00 3.3718e-01 -4.8991e-01 5.0000e+00
2 -- 30 -- 631.8187 -- 2.8789e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0154e+00 3.2050e-01 -4.7801e-01 5.0000e+00
2 -- 31 -- 623.4224 -- 2.9820e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0358e+00 2.9413e-01 -5.4962e-01 5.0000e+00
2 -- 32 -- 596.2258 -- 2.8711e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6283e-01 2.8638e-01 -4.9447e-01 5.0000e+00
3 -- 0 -- 631.2473 -- 2.7983e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7463e-01 2.3646e-01 -6.4771e-01 5.0000e+00
3 -- 1 -- 648.3862 -- 2.8364e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0136e+00 1.7668e-01 -9.3667e-01 5.0000e+00
3 -- 2 -- 635.9858 -- 2.6672e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4034e-01 2.1008e-01 -5.1301e-01 5.0000e+00
3 -- 3 -- 603.4426 -- 2.5951e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7297e-01 1.6748e-01 -6.9422e-01 5.0000e+00
3 -- 4 -- 605.0610 -- 2.9711e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1449e+00 2.1679e-01 -5.0847e-01 5.0000e+00
3 -- 5 -- 606.3258 -- 3.4273e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1536e+00 2.6270e-01 -4.8338e-01 5.0000e+00
3 -- 6 -- 611.8813 -- 3.9255e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1454e+00 2.7182e-01 -4.2662e-01 5.0000e+00
3 -- 7 -- 589.0022 -- 3.8588e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.8300e-01 2.6399e-01 -5.8072e-01 5.0000e+00
3 -- 8 -- 600.8604 -- 3.6191e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.3790e-01 2.7153e-01 -6.3887e-01 5.0000e+00
3 -- 9 -- 604.1979 -- 3.4116e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4266e-01 1.5566e-01 -5.1209e-01 5.0000e+00
3 -- 10 -- 611.1675 -- 3.2231e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4474e-01 1.0069e-01 -8.3361e-01 5.0000e+00
3 -- 11 -- 604.0367 -- 3.0979e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6116e-01 9.1979e-02 -8.3328e-01 5.0000e+00
3 -- 12 -- 594.0031 -- 3.1109e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0042e+00 1.0654e-01 -5.6840e-01 5.0000e+00
3 -- 13 -- 591.6080 -- 3.4199e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0993e+00 1.4738e-01 -4.3868e-01 5.0000e+00
3 -- 14 -- 579.8071 -- 3.6354e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0630e+00 2.1378e-01 -4.7857e-01 5.0000e+00
3 -- 15 -- 588.9542 -- 3.7179e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0227e+00 1.8453e-01 -4.4119e-01 5.0000e+00
3 -- 16 -- 588.8835 -- 3.4814e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.3639e-01 1.7555e-01 -4.6631e-01 5.0000e+00
3 -- 17 -- 588.2385 -- 3.0909e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.8783e-01 1.5259e-01 -4.9901e-01 5.0000e+00
3 -- 18 -- 591.6506 -- 2.8742e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.2990e-01 1.1041e-01 -6.9542e-01 5.0000e+00
3 -- 19 -- 592.7676 -- 3.0024e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0446e+00 1.3195e-01 -5.2041e-01 5.0000e+00
3 -- 20 -- 584.9564 -- 3.1640e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0538e+00 1.9250e-01 -4.5906e-01 5.0000e+00
3 -- 21 -- 584.2303 -- 3.1845e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0065e+00 2.4410e-01 -4.4921e-01 5.0000e+00
3 -- 22 -- 593.1862 -- 3.2239e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0124e+00 1.8092e-01 -4.4160e-01 5.0000e+00
3 -- 23 -- 590.8190 -- 2.9647e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.1961e-01 1.4894e-01 -6.1790e-01 5.0000e+00
3 -- 24 -- 590.6270 -- 2.8831e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7246e-01 1.6711e-01 -4.8859e-01 5.0000e+00
3 -- 25 -- 585.5697 -- 2.8225e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7897e-01 1.2188e-01 -4.5041e-01 5.0000e+00
3 -- 26 -- 581.3096 -- 2.9024e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0283e+00 1.5374e-01 -4.8682e-01 5.0000e+00
3 -- 27 -- 583.4899 -- 3.0057e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0356e+00 2.0528e-01 -5.6712e-01 5.0000e+00
3 -- 28 -- 585.4404 -- 2.8106e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.3508e-01 1.7938e-01 -5.0216e-01 5.0000e+00
3 -- 29 -- 585.1844 -- 2.6828e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.5455e-01 2.0139e-01 -4.9373e-01 5.0000e+00
3 -- 30 -- 592.8370 -- 2.7469e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0239e+00 1.5582e-01 -4.6971e-01 5.0000e+00
3 -- 31 -- 582.1429 -- 2.8910e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0525e+00 1.3286e-01 -5.3194e-01 5.0000e+00
3 -- 32 -- 579.4106 -- 2.8273e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7799e-01 1.4026e-01 -4.0816e-01 5.0000e+00
4 -- 0 -- 593.3640 -- 2.8544e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0096e+00 1.4236e-01 -9.3284e-01 5.0000e+00
4 -- 1 -- 585.9713 -- 2.7147e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.5104e-01 1.5559e-01 -4.8805e-01 5.0000e+00
4 -- 2 -- 576.3347 -- 2.7852e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0260e+00 1.9213e-01 -6.9941e-01 5.0000e+00
4 -- 3 -- 577.2905 -- 2.7950e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0035e+00 1.4857e-01 -4.5610e-01 5.0000e+00
4 -- 4 -- 579.1599 -- 2.8843e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0319e+00 1.5042e-01 -4.7349e-01 5.0000e+00
4 -- 5 -- 577.0318 -- 2.8317e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.8175e-01 1.6719e-01 -4.8222e-01 5.0000e+00
4 -- 6 -- 576.5421 -- 2.8756e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0155e+00 1.4734e-01 -4.1750e-01 5.0000e+00
4 -- 7 -- 569.7576 -- 2.8279e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.8341e-01 1.6523e-01 -6.2617e-01 5.0000e+00
4 -- 8 -- 581.1782 -- 2.8055e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.9209e-01 1.5590e-01 -5.7685e-01 5.0000e+00
4 -- 9 -- 576.4975 -- 3.0649e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0925e+00 1.7733e-01 -5.3561e-01 5.0000e+00
4 -- 10 -- 587.0699 -- 3.1503e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0279e+00 1.4587e-01 -8.2239e-01 5.0000e+00
4 -- 11 -- 578.3496 -- 3.0843e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7903e-01 1.5533e-01 -6.9763e-01 5.0000e+00
4 -- 12 -- 574.9070 -- 2.8854e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.3553e-01 1.2748e-01 -5.4826e-01 5.0000e+00
4 -- 13 -- 568.6759 -- 2.9108e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0088e+00 1.4936e-01 -5.2694e-01 5.0000e+00
4 -- 14 -- 577.9983 -- 2.9266e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0054e+00 1.9395e-01 -4.9243e-01 5.0000e+00
4 -- 15 -- 571.7009 -- 2.9734e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0160e+00 1.5644e-01 -4.8392e-01 5.0000e+00
4 -- 16 -- 582.8498 -- 2.8235e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4960e-01 1.7065e-01 -4.7810e-01 5.0000e+00
4 -- 17 -- 574.5226 -- 3.0270e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0721e+00 1.7067e-01 -4.9789e-01 5.0000e+00
4 -- 18 -- 573.9546 -- 2.9985e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.9058e-01 1.5935e-01 -7.1027e-01 5.0000e+00
4 -- 19 -- 577.2085 -- 2.8451e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4883e-01 1.5718e-01 -5.2743e-01 5.0000e+00
4 -- 20 -- 577.9742 -- 2.8979e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0185e+00 2.0687e-01 -4.6542e-01 5.0000e+00
4 -- 21 -- 584.1763 -- 2.8947e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.9890e-01 1.9269e-01 -4.4630e-01 5.0000e+00
4 -- 22 -- 573.9035 -- 2.8035e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6849e-01 1.2760e-01 -6.1732e-01 5.0000e+00
4 -- 23 -- 581.4045 -- 2.9114e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0385e+00 1.7555e-01 -4.3392e-01 5.0000e+00
4 -- 24 -- 589.0831 -- 3.1307e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0753e+00 2.0177e-01 -5.0018e-01 5.0000e+00
4 -- 25 -- 570.6689 -- 3.0740e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.8187e-01 1.7335e-01 -5.0522e-01 5.0000e+00
