      recon_loss         kl_loss
90.77386474609375 0.54871219396591187
90.869964599609375 0.54567861557006836
90.979095458984375 0.54393506050109863
91.160507202148438 0.54254192113876343
91.246894836425781 0.54140812158584595
91.422271728515625 0.53850501775741577
91.95159912109375 0.53724765777587891
92.329856872558594 0.53689056634902954
92.497360229492188 0.53584146499633789
92.786941528320312 0.53357690572738647
94.325950622558594 0.53330087661743164
94.4298095703125 0.53170245885848999
94.681869506835938 0.53092586994171143
95.252311706542969 0.52939689159393311
95.913749694824219 0.52933526039123535
96.100616455078125 0.52913933992385864
96.498275756835938 0.52816325426101685
96.673393249511719 0.52797132730484009
97.601776123046875 0.52757167816162109
97.775833129882812 0.52542769908905029
98.622642517089844 0.52511024475097656
98.634292602539062 0.5251045823097229
98.790084838867188 0.52446836233139038
98.825752258300781 0.52360939979553223
98.965087890625 0.5225258469581604
99.659149169921875 0.52161413431167603
99.857437133789062 0.52125823497772217
100.19441223144531 0.5197221040725708
100.53720092773438 0.51927608251571655
101.10415649414062 0.5172351598739624
102.0919189453125 0.51421159505844116
103.70379638671875 0.51410853862762451
103.83048248291016 0.51295918226242065
104.44270324707031 0.5126805305480957
104.53070068359375 0.51123189926147461
104.68486022949219 0.51111143827438354
104.75332641601562 0.51062440872192383
104.96010589599609 0.50867938995361328
105.47541046142578 0.50810939073562622
105.70510864257812 0.50775688886642456
106.59854125976562 0.50576609373092651
106.84957885742188 0.50547564029693604
107.02709197998047 0.50166714191436768
107.94564819335938 0.50010007619857788
108.57553100585938 0.49778556823730469
109.28126525878906 0.49775475263595581
109.39743804931641 0.49615737795829773
110.50607299804688 0.49466356635093689
110.69758605957031 0.49294653534889221
110.70965576171875 0.49289429187774658
111.6998291015625 0.48852208256721497
112.38716125488281 0.48813802003860474
112.74468994140625 0.48780679702758789
112.84531402587891 0.48716706037521362
113.10348510742188 0.48489087820053101
113.60516357421875 0.48390918970108032
113.64132690429688 0.48328620195388794
113.92007446289062 0.48267856240272522
114.19497680664062 0.47852271795272827
115.74112701416016 0.47834563255310059
116.01860046386719 0.47828105092048645
116.63381958007812 0.47525745630264282
116.83560180664062 0.474252849817276
117.01659393310547 0.47397470474243164
117.21288299560547 0.47302612662315369
117.44153594970703 0.47096294164657593
117.88189697265625 0.46905353665351868
119.2474365234375 0.46753126382827759
119.59668731689453 0.46643456816673279
119.82247924804688 0.46495822072029114
119.97344970703125 0.46492594480514526
120.79774475097656 0.46223405003547668
120.83786010742188 0.46089020371437073
121.52314758300781 0.46077734231948853
121.95494079589844 0.45940026640892029
122.16789245605469 0.45918029546737671
122.54147338867188 0.45613208413124084
122.88397979736328 0.45603996515274048
123.82229614257812 0.45603185892105103
123.87690734863281 0.45300579071044922
124.03411102294922 0.45174479484558105
124.87385559082031 0.45143988728523254
125.11985778808594 0.4494730532169342
125.20982360839844 0.44901338219642639
125.81829833984375 0.44862830638885498
126.18292236328125 0.44684246182441711
126.53399658203125 0.44659847021102905
126.5911865234375 0.44627723097801208
126.59788513183594 0.44616562128067017
126.74188232421875 0.44563180208206177
126.89805603027344 0.43926191329956055
127.98626708984375 0.43875047564506531
128.60533142089844 0.43835696578025818
128.94142150878906 0.43748894333839417
128.94281005859375 0.43628495931625366
129.83808898925781 0.43540975451469421
129.9832763671875 0.43036112189292908
131.08596801757812 0.42985320091247559
132.34147644042969 0.4293200671672821
132.52914428710938 0.42682752013206482
132.61636352539062 0.42677885293960571
132.924072265625 0.4228421151638031
133.3216552734375 0.41805738210678101
135.36508178710938 0.41733798384666443
135.36819458007812 0.41579887270927429
136.15313720703125 0.41228488087654114
137.28985595703125 0.41173392534255981
137.77345275878906 0.41047421097755432
138.54586791992188 0.4023594856262207
139.78181457519531 0.39929744601249695
140.75628662109375 0.39859476685523987
141.48947143554688 0.3984982967376709
141.80453491210938 0.39835277199745178
141.93270874023438 0.3965984582901001
142.19448852539062 0.39641234278678894
142.38165283203125 0.39627143740653992
142.78176879882812 0.39562413096427917
142.78253173828125 0.39336445927619934
143.9178466796875 0.39208695292472839
144.12933349609375 0.3913932740688324
144.64083862304688 0.39107552170753479
144.66488647460938 0.38975271582603455
144.8427734375 0.38792833685874939
144.96702575683594 0.38789525628089905
145.3231201171875 0.38768431544303894
145.45443725585938 0.38653957843780518
145.85771179199219 0.38492113351821899
145.91780090332031 0.38315463066101074
147.2723388671875 0.37939488887786865
148.71693420410156 0.37807360291481018
148.89051818847656 0.37451714277267456
150.1383056640625 0.3732546865940094
151.43844604492188 0.37237215042114258
151.79339599609375 0.37109318375587463
152.25482177734375 0.36148148775100708
155.20315551757812 0.36056292057037354
156.05581665039062 0.35762116312980652
156.16111755371094 0.35544410347938538
157.44906616210938 0.35383409261703491
158.43486022949219 0.35286104679107666
158.78439331054688 0.35216128826141357
158.88357543945312 0.35052812099456787
159.31141662597656 0.34773430228233337
160.20240783691406 0.34707352519035339
160.5267333984375 0.34645289182662964
161.49635314941406 0.34552937746047974
161.59042358398438 0.34524092078208923
162.14395141601562 0.3444766104221344
163.495849609375 0.33991292119026184
164.38026428222656 0.33941179513931274
164.4720458984375 0.33826509118080139
164.75440979003906 0.33329549431800842
