epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len kl_jump_ratio max_log_var min_log_var max_grad_norm
0 -- 16 -- 951.9337 -- 5.1349e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.6544e+00 6.6472e-01 -4.3366e-01 5.0000e+00
0 -- 17 -- 929.6058 -- 5.6922e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1085e+00 5.8241e-01 -4.8602e-01 5.0000e+00
0 -- 18 -- 919.4552 -- 4.6961e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 8.2501e-01 3.5582e-01 -5.4300e-01 5.0000e+00
0 -- 19 -- 896.0217 -- 3.3838e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 7.2056e-01 1.5847e-01 -6.8012e-01 5.0000e+00
0 -- 20 -- 898.3752 -- 2.4486e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 7.2363e-01 -2.4741e-02 -6.8988e-01 5.0000e+00
0 -- 21 -- 888.0142 -- 2.1167e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 8.6444e-01 -1.0998e-01 -7.3470e-01 5.0000e+00
0 -- 22 -- 869.9064 -- 2.1687e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0246e+00 -1.1683e-01 -7.5808e-01 5.0000e+00
0 -- 23 -- 845.3798 -- 2.4704e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1391e+00 -5.8720e-02 -7.3206e-01 5.0000e+00
0 -- 24 -- 838.4962 -- 2.6921e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0897e+00 5.5182e-02 -7.6284e-01 5.0000e+00
0 -- 25 -- 821.8654 -- 2.4626e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.1477e-01 8.2497e-02 -7.5466e-01 5.0000e+00
0 -- 26 -- 814.4712 -- 1.9622e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 7.9678e-01 6.8477e-02 -7.5746e-01 5.0000e+00
0 -- 27 -- 811.7572 -- 1.5872e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 8.0891e-01 6.7123e-02 -7.3225e-01 5.0000e+00
0 -- 28 -- 809.9039 -- 1.4908e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.3927e-01 1.2868e-01 -7.8240e-01 5.0000e+00
0 -- 29 -- 794.0040 -- 1.5726e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0549e+00 3.8157e-01 -7.6977e-01 5.0000e+00
0 -- 30 -- 787.0930 -- 1.5602e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9211e-01 3.7468e-01 -7.1745e-01 5.0000e+00
0 -- 31 -- 787.1467 -- 1.2868e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 8.2477e-01 4.3643e-01 -7.3274e-01 5.0000e+00
0 -- 32 -- 788.9170 -- 1.0287e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 7.9938e-01 3.9868e-01 -8.1263e-01 5.0000e+00
1 -- 0 -- 785.6061 -- 1.0081e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8002e-01 5.2175e-01 -7.8333e-01 5.0000e+00
1 -- 1 -- 783.6509 -- 1.1406e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1314e+00 6.6572e-01 -9.5233e-01 5.0000e+00
1 -- 2 -- 769.9414 -- 1.1895e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0429e+00 7.5675e-01 -8.2748e-01 5.0000e+00
1 -- 3 -- 770.7848 -- 1.0013e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 8.4177e-01 6.9254e-01 -8.7645e-01 5.0000e+00
1 -- 4 -- 767.4267 -- 9.4765e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.4644e-01 6.6620e-01 -1.0167e+00 5.0000e+00
1 -- 5 -- 759.9822 -- 1.1312e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1937e+00 8.0412e-01 -9.8135e-01 5.0000e+00
1 -- 6 -- 763.1013 -- 1.1919e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0536e+00 8.4418e-01 -9.9655e-01 5.0000e+00
1 -- 7 -- 747.5524 -- 1.0906e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.1500e-01 7.1709e-01 -1.0916e+00 5.0000e+00
1 -- 8 -- 751.7672 -- 1.1589e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0627e+00 7.1364e-01 -1.0179e+00 5.0000e+00
1 -- 9 -- 749.3336 -- 1.2988e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1207e+00 6.8528e-01 -1.1508e+00 5.0000e+00
1 -- 10 -- 751.9207 -- 1.2603e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.7032e-01 5.9094e-01 -1.1426e+00 5.0000e+00
1 -- 11 -- 746.2322 -- 1.3094e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0390e+00 6.3985e-01 -1.2085e+00 5.0000e+00
1 -- 12 -- 720.3865 -- 1.5005e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1460e+00 7.3099e-01 -1.1701e+00 5.0000e+00
1 -- 13 -- 725.5409 -- 1.5174e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0112e+00 7.1599e-01 -1.2280e+00 5.0000e+00
1 -- 14 -- 719.1605 -- 1.5432e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0170e+00 6.3407e-01 -1.2305e+00 5.0000e+00
1 -- 15 -- 715.2999 -- 1.6988e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1009e+00 7.6975e-01 -1.2703e+00 5.0000e+00
1 -- 16 -- 700.9039 -- 1.6456e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.6864e-01 8.0317e-01 -1.3791e+00 5.0000e+00
1 -- 17 -- 694.6044 -- 1.5414e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.3673e-01 8.2840e-01 -1.3411e+00 5.0000e+00
1 -- 18 -- 685.9036 -- 1.5130e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8152e-01 8.2770e-01 -1.3824e+00 5.0000e+00
1 -- 19 -- 696.1525 -- 1.4636e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.6739e-01 8.9631e-01 -1.4095e+00 5.0000e+00
1 -- 20 -- 680.4185 -- 1.3963e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5398e-01 8.2004e-01 -1.3456e+00 5.0000e+00
1 -- 21 -- 675.6567 -- 1.3681e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.7980e-01 9.2271e-01 -1.3419e+00 5.0000e+00
1 -- 22 -- 676.7671 -- 1.4076e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0289e+00 1.0973e+00 -1.2038e+00 5.0000e+00
1 -- 23 -- 684.6966 -- 1.3500e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5908e-01 1.0041e+00 -1.2212e+00 5.0000e+00
1 -- 24 -- 669.4814 -- 1.2884e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5441e-01 9.1382e-01 -1.3620e+00 5.0000e+00
1 -- 25 -- 652.7100 -- 1.2342e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5793e-01 9.3119e-01 -1.3157e+00 5.0000e+00
1 -- 26 -- 651.4694 -- 1.1250e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.1150e-01 1.0243e+00 -1.1938e+00 5.0000e+00
1 -- 27 -- 648.1244 -- 1.0744e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5503e-01 9.1717e-01 -1.1924e+00 5.0000e+00
1 -- 28 -- 646.0196 -- 1.0850e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0098e+00 7.3675e-01 -1.2514e+00 5.0000e+00
1 -- 29 -- 644.6871 -- 1.1323e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0437e+00 7.2172e-01 -1.1317e+00 5.0000e+00
1 -- 30 -- 642.7792 -- 1.1599e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0244e+00 9.8529e-01 -1.1409e+00 5.0000e+00
1 -- 31 -- 642.1676 -- 1.2018e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0361e+00 7.8832e-01 -1.1271e+00 5.0000e+00
1 -- 32 -- 649.0482 -- 1.2617e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0499e+00 5.9284e-01 -1.1812e+00 5.0000e+00
2 -- 0 -- 645.7317 -- 1.1827e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.3737e-01 6.4043e-01 -1.1008e+00 5.0000e+00
2 -- 1 -- 646.4156 -- 9.9346e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 8.3998e-01 6.2126e-01 -1.0800e+00 5.0000e+00
2 -- 2 -- 637.8710 -- 9.4896e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5521e-01 6.1853e-01 -1.0378e+00 5.0000e+00
2 -- 3 -- 629.2155 -- 9.5804e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0096e+00 4.8483e-01 -1.0821e+00 5.0000e+00
2 -- 4 -- 624.5024 -- 1.0427e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0883e+00 5.1857e-01 -1.0407e+00 5.0000e+00
2 -- 5 -- 623.1116 -- 1.0419e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9927e-01 5.7100e-01 -1.0407e+00 5.0000e+00
2 -- 6 -- 613.6606 -- 1.0468e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0047e+00 6.7369e-01 -9.4064e-01 5.0000e+00
2 -- 7 -- 624.3306 -- 1.0113e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.6608e-01 4.7878e-01 -9.6889e-01 5.0000e+00
2 -- 8 -- 619.3823 -- 8.6689e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 8.5719e-01 4.8619e-01 -9.6864e-01 5.0000e+00
2 -- 9 -- 634.1623 -- 8.0791e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.3196e-01 5.3331e-01 -9.9649e-01 5.0000e+00
2 -- 10 -- 629.9885 -- 8.0762e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9964e-01 5.5783e-01 -9.1920e-01 5.0000e+00
2 -- 11 -- 622.9028 -- 8.0966e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0025e+00 5.3368e-01 -1.0044e+00 5.0000e+00
2 -- 12 -- 620.5850 -- 9.1887e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1349e+00 5.0263e-01 -1.0095e+00 5.0000e+00
2 -- 13 -- 635.4216 -- 1.0511e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1439e+00 5.2283e-01 -1.0471e+00 5.0000e+00
2 -- 14 -- 615.7004 -- 1.0717e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0196e+00 6.2562e-01 -9.7713e-01 5.0000e+00
2 -- 15 -- 633.4545 -- 1.0761e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0041e+00 6.7103e-01 -9.2022e-01 5.0000e+00
2 -- 16 -- 655.6888 -- 1.0496e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.7541e-01 6.8620e-01 -1.0435e+00 5.0000e+00
2 -- 17 -- 640.1357 -- 9.7625e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.3010e-01 5.4494e-01 -9.6309e-01 5.0000e+00
2 -- 18 -- 611.8724 -- 9.1947e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.4184e-01 4.3964e-01 -9.8183e-01 5.0000e+00
2 -- 19 -- 625.0601 -- 9.0520e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8449e-01 3.5198e-01 -9.7550e-01 5.0000e+00
2 -- 20 -- 654.8114 -- 9.4551e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0445e+00 2.7634e-01 -1.0513e+00 5.0000e+00
2 -- 21 -- 648.0892 -- 8.7948e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.3016e-01 2.4611e-01 -1.0152e+00 5.0000e+00
2 -- 22 -- 623.3456 -- 8.3110e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.4499e-01 2.6699e-01 -9.9016e-01 5.0000e+00
2 -- 23 -- 628.9481 -- 7.9687e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5882e-01 3.4840e-01 -9.4600e-01 5.0000e+00
2 -- 24 -- 638.2272 -- 8.2549e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0359e+00 3.7499e-01 -9.3349e-01 5.0000e+00
2 -- 25 -- 618.6395 -- 8.2698e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0018e+00 3.7449e-01 -9.6942e-01 5.0000e+00
2 -- 26 -- 607.0314 -- 8.5132e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0294e+00 3.3065e-01 -9.8876e-01 5.0000e+00
2 -- 27 -- 599.1992 -- 9.2265e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0838e+00 3.4605e-01 -1.0175e+00 5.0000e+00
2 -- 28 -- 608.5671 -- 9.3951e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0183e+00 4.1084e-01 -1.0274e+00 5.0000e+00
2 -- 29 -- 613.7737 -- 9.3503e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9524e-01 5.2799e-01 -9.7119e-01 5.0000e+00
2 -- 30 -- 599.3684 -- 8.6118e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.2102e-01 3.0993e-01 -9.0338e-01 5.0000e+00
2 -- 31 -- 609.5110 -- 8.4508e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8131e-01 2.9774e-01 -9.7960e-01 5.0000e+00
2 -- 32 -- 599.7369 -- 8.5206e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0083e+00 3.2660e-01 -9.5743e-01 5.0000e+00
3 -- 0 -- 610.3105 -- 8.7740e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0297e+00 4.0521e-01 -9.5085e-01 5.0000e+00
3 -- 1 -- 602.0430 -- 8.9785e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0233e+00 3.9990e-01 -1.0201e+00 5.0000e+00
3 -- 2 -- 599.5899 -- 8.8006e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8018e-01 4.3844e-01 -8.4868e-01 5.0000e+00
3 -- 3 -- 596.8138 -- 8.4048e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5503e-01 3.8670e-01 -8.8561e-01 5.0000e+00
3 -- 4 -- 601.7004 -- 8.2705e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8403e-01 3.9078e-01 -9.1467e-01 5.0000e+00
3 -- 5 -- 586.8047 -- 8.2787e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0010e+00 3.5967e-01 -9.0398e-01 5.0000e+00
3 -- 6 -- 594.3979 -- 8.7989e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0628e+00 4.0920e-01 -8.9757e-01 5.0000e+00
3 -- 7 -- 581.3882 -- 8.8513e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0060e+00 4.9605e-01 -8.5033e-01 5.0000e+00
3 -- 8 -- 611.5542 -- 9.0083e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0177e+00 4.9978e-01 -8.7402e-01 5.0000e+00
3 -- 9 -- 609.7686 -- 9.1460e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0153e+00 4.9010e-01 -8.6808e-01 5.0000e+00
3 -- 10 -- 603.5560 -- 9.1902e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0048e+00 4.3451e-01 -1.0025e+00 5.0000e+00
3 -- 11 -- 589.6313 -- 9.2901e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0109e+00 3.9649e-01 -1.0147e+00 5.0000e+00
3 -- 12 -- 589.0402 -- 9.8148e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0565e+00 4.3136e-01 -9.6745e-01 5.0000e+00
3 -- 13 -- 590.3975 -- 1.0873e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.1078e+00 4.6960e-01 -9.2214e-01 5.0000e+00
3 -- 14 -- 580.2681 -- 1.1583e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0654e+00 5.6675e-01 -9.3193e-01 5.0000e+00
3 -- 15 -- 592.3028 -- 1.1566e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9854e-01 5.9722e-01 -9.3817e-01 5.0000e+00
3 -- 16 -- 590.8879 -- 1.1096e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5935e-01 5.4789e-01 -9.8901e-01 5.0000e+00
3 -- 17 -- 576.4319 -- 1.0405e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.3771e-01 5.1277e-01 -1.0405e+00 5.0000e+00
3 -- 18 -- 569.3252 -- 9.9448e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5577e-01 3.9553e-01 -1.1036e+00 5.0000e+00
3 -- 19 -- 573.7613 -- 1.0035e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0091e+00 3.7732e-01 -1.1872e+00 5.0000e+00
3 -- 20 -- 567.1051 -- 1.0129e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0093e+00 3.9426e-01 -1.1358e+00 5.0000e+00
3 -- 21 -- 566.5820 -- 1.0256e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0125e+00 4.7730e-01 -1.0756e+00 5.0000e+00
3 -- 22 -- 572.1304 -- 1.0615e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0350e+00 5.5031e-01 -1.1119e+00 5.0000e+00
3 -- 23 -- 566.6590 -- 1.0713e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0093e+00 4.9620e-01 -1.0863e+00 5.0000e+00
3 -- 24 -- 569.6654 -- 1.0968e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0237e+00 4.5926e-01 -1.0971e+00 5.0000e+00
3 -- 25 -- 566.2853 -- 1.0581e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.6470e-01 3.6887e-01 -1.1122e+00 5.0000e+00
3 -- 26 -- 561.7864 -- 1.0580e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9995e-01 3.1994e-01 -1.0802e+00 5.0000e+00
3 -- 27 -- 558.7338 -- 1.0312e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.7463e-01 4.0736e-01 -1.0406e+00 5.0000e+00
3 -- 28 -- 558.7715 -- 1.0234e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9247e-01 4.9101e-01 -1.0247e+00 5.0000e+00
3 -- 29 -- 557.1910 -- 1.0601e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0358e+00 4.6699e-01 -1.0079e+00 5.0000e+00
3 -- 30 -- 568.0387 -- 1.1030e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0405e+00 5.2445e-01 -9.5310e-01 5.0000e+00
3 -- 31 -- 558.3890 -- 1.1217e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0170e+00 4.5162e-01 -1.0062e+00 5.0000e+00
3 -- 32 -- 550.5859 -- 1.0490e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.3518e-01 4.6448e-01 -9.6628e-01 5.0000e+00
4 -- 0 -- 565.4969 -- 1.0056e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5863e-01 3.8146e-01 -1.0456e+00 5.0000e+00
4 -- 1 -- 564.0842 -- 9.9548e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8992e-01 4.1834e-01 -9.3498e-01 5.0000e+00
4 -- 2 -- 551.2693 -- 1.0288e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0335e+00 4.1882e-01 -9.4015e-01 5.0000e+00
4 -- 3 -- 550.8618 -- 1.0428e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0136e+00 3.5883e-01 -1.0086e+00 5.0000e+00
4 -- 4 -- 551.1628 -- 1.0778e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0336e+00 3.3443e-01 -1.0227e+00 5.0000e+00
4 -- 5 -- 551.3896 -- 1.0913e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0125e+00 3.7668e-01 -1.0228e+00 5.0000e+00
4 -- 6 -- 552.6110 -- 1.1094e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0167e+00 3.3376e-01 -1.0440e+00 5.0000e+00
4 -- 7 -- 542.0322 -- 1.0741e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.6811e-01 3.0241e-01 -1.0867e+00 5.0000e+00
4 -- 8 -- 554.3438 -- 1.0221e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5163e-01 2.5226e-01 -1.0531e+00 5.0000e+00
4 -- 9 -- 551.9637 -- 1.0772e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0539e+00 4.5604e-01 -1.0261e+00 5.0000e+00
4 -- 10 -- 559.6942 -- 1.0787e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0015e+00 3.7801e-01 -1.0542e+00 5.0000e+00
4 -- 11 -- 552.6920 -- 1.0739e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9551e-01 3.2056e-01 -1.0221e+00 5.0000e+00
4 -- 12 -- 548.9811 -- 1.0497e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.7750e-01 3.1531e-01 -1.0625e+00 5.0000e+00
4 -- 13 -- 541.1789 -- 1.0652e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0148e+00 3.8055e-01 -1.0346e+00 5.0000e+00
4 -- 14 -- 552.7702 -- 1.0437e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.7980e-01 3.4819e-01 -1.0564e+00 5.0000e+00
4 -- 15 -- 548.1908 -- 1.0451e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0013e+00 2.5215e-01 -1.0799e+00 5.0000e+00
4 -- 16 -- 558.0970 -- 9.9433e-02 -- 1.0000e+02  False False 0 100.0 100.0 1 9.5140e-01 3.4936e-01 -1.0916e+00 5.0000e+00
4 -- 17 -- 546.9837 -- 1.0558e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0618e+00 3.5192e-01 -1.0544e+00 5.0000e+00
4 -- 18 -- 547.9553 -- 1.0658e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0095e+00 3.6366e-01 -1.0898e+00 5.0000e+00
4 -- 19 -- 551.6545 -- 1.0468e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8210e-01 3.2590e-01 -1.1573e+00 5.0000e+00
4 -- 20 -- 551.9552 -- 1.0446e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9792e-01 3.8896e-01 -1.1170e+00 5.0000e+00
4 -- 21 -- 557.4022 -- 1.0548e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0097e+00 3.6401e-01 -1.0965e+00 5.0000e+00
4 -- 22 -- 549.0024 -- 1.0401e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8613e-01 3.3680e-01 -1.1114e+00 5.0000e+00
4 -- 23 -- 555.0741 -- 1.0368e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9677e-01 4.0198e-01 -1.1556e+00 5.0000e+00
4 -- 24 -- 558.9863 -- 1.0557e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0183e+00 3.9426e-01 -1.1332e+00 5.0000e+00
4 -- 25 -- 541.9150 -- 1.0518e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.9629e-01 3.3085e-01 -1.1081e+00 5.0000e+00
4 -- 26 -- 547.0677 -- 1.0656e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0131e+00 3.4453e-01 -1.1123e+00 5.0000e+00
4 -- 27 -- 547.3541 -- 1.0516e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 9.8684e-01 3.3558e-01 -1.1390e+00 5.0000e+00
4 -- 28 -- 545.8452 -- 1.0518e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0002e+00 3.3766e-01 -1.1302e+00 5.0000e+00
4 -- 29 -- 553.2910 -- 1.0594e-01 -- 1.0000e+02  False False 0 100.0 100.0 1 1.0072e+00 3.2780e-01 -1.1206e+00 5.0000e+00
