epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len
0 -- 22 -- 816.5830 -- 3.5826e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 23 -- 802.6877 -- 4.3445e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 24 -- 800.4506 -- 5.2575e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 25 -- 789.8625 -- 5.6436e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 26 -- 782.6168 -- 5.3998e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 27 -- 776.3377 -- 4.6145e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 28 -- 777.6575 -- 3.7463e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 29 -- 769.5837 -- 3.2504e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 30 -- 762.7300 -- 3.1432e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 31 -- 762.0349 -- 3.1917e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
0 -- 32 -- 762.2878 -- 3.2625e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 0 -- 759.0812 -- 3.1073e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 1 -- 758.5441 -- 2.6066e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 2 -- 748.2014 -- 2.2454e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 3 -- 749.1429 -- 2.1100e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 4 -- 743.1077 -- 2.1899e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 5 -- 740.3689 -- 2.3170e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 6 -- 743.1097 -- 2.1897e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 7 -- 727.5616 -- 1.9017e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 8 -- 735.0529 -- 1.6487e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 9 -- 732.9890 -- 1.6074e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 10 -- 738.8680 -- 1.7163e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 11 -- 736.8114 -- 1.6853e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 12 -- 716.0114 -- 1.5173e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 13 -- 728.2386 -- 1.4496e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 14 -- 725.8877 -- 1.6013e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 15 -- 731.3136 -- 1.5709e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 16 -- 718.8158 -- 1.5246e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 17 -- 715.3007 -- 1.4743e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 18 -- 712.3318 -- 1.6031e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 19 -- 728.3831 -- 1.6511e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 20 -- 713.9980 -- 1.6323e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 21 -- 715.1714 -- 1.6816e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 22 -- 705.0801 -- 1.8555e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 23 -- 714.3738 -- 1.8417e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 24 -- 709.1973 -- 1.7731e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 25 -- 691.1292 -- 1.9146e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 26 -- 675.3572 -- 2.2555e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 27 -- 668.2905 -- 2.2590e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 28 -- 674.2397 -- 2.0960e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 29 -- 665.9943 -- 2.1379e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 30 -- 660.5685 -- 2.4096e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 31 -- 658.3747 -- 2.3798e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
1 -- 32 -- 655.2615 -- 2.2763e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 0 -- 651.4335 -- 2.3022e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 1 -- 646.7227 -- 2.3954e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 2 -- 632.5656 -- 2.4085e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 3 -- 630.1028 -- 2.2258e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 4 -- 625.4523 -- 2.1691e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 5 -- 628.4147 -- 2.1824e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 6 -- 618.7123 -- 2.0858e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 7 -- 618.6711 -- 1.9014e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 8 -- 619.9348 -- 1.7517e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 9 -- 622.0682 -- 1.6205e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 10 -- 617.0305 -- 1.5932e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 11 -- 620.9142 -- 1.5290e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 12 -- 600.1169 -- 1.4560e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 13 -- 613.9504 -- 1.4848e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 14 -- 601.3434 -- 1.4948e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 15 -- 610.9381 -- 1.3606e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 16 -- 611.5922 -- 1.2085e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 17 -- 602.9742 -- 1.0650e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 18 -- 603.9387 -- 1.0729e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 19 -- 601.5731 -- 1.1347e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 20 -- 610.2391 -- 1.2141e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 21 -- 609.4592 -- 1.2506e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 22 -- 602.1787 -- 1.2334e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 23 -- 614.8668 -- 1.1469e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 24 -- 615.5425 -- 1.0667e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 25 -- 596.9366 -- 1.0091e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 26 -- 595.9152 -- 1.0668e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 27 -- 585.2486 -- 1.1167e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 28 -- 595.4102 -- 1.0963e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 29 -- 601.7009 -- 1.0781e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 30 -- 585.3616 -- 1.0687e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 31 -- 595.6309 -- 1.0975e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
2 -- 32 -- 585.2841 -- 1.0341e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 0 -- 597.6535 -- 1.0664e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 1 -- 587.6306 -- 1.0846e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 2 -- 585.8195 -- 1.1312e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 3 -- 579.5970 -- 1.1117e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 4 -- 585.3981 -- 1.1261e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 5 -- 565.5672 -- 1.1140e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 6 -- 577.7086 -- 1.1771e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 7 -- 570.2887 -- 1.2271e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 8 -- 581.2671 -- 1.3055e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 9 -- 566.7621 -- 1.2199e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 10 -- 572.8596 -- 1.1553e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 11 -- 570.0847 -- 1.1708e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 12 -- 562.0580 -- 1.2215e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 13 -- 561.2758 -- 1.3140e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 14 -- 553.1730 -- 1.3466e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 15 -- 559.5681 -- 1.2940e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 16 -- 556.6938 -- 1.2763e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 17 -- 555.5324 -- 1.3126e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 18 -- 555.0862 -- 1.3522e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 19 -- 553.7888 -- 1.3520e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 20 -- 550.5965 -- 1.3626e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 21 -- 555.7847 -- 1.3108e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 22 -- 567.9821 -- 1.2596e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 23 -- 560.3423 -- 1.2421e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 24 -- 554.8931 -- 1.2828e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 25 -- 547.0768 -- 1.3353e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 26 -- 544.8721 -- 1.3414e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 27 -- 548.8098 -- 1.3555e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 28 -- 547.6572 -- 1.2985e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 29 -- 549.2600 -- 1.2412e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 30 -- 558.2130 -- 1.1543e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 31 -- 549.1829 -- 1.1232e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
3 -- 32 -- 540.1700 -- 1.1200e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 0 -- 560.5850 -- 1.1828e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 1 -- 560.5718 -- 1.2272e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 2 -- 541.9930 -- 1.2543e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 3 -- 540.8873 -- 1.2524e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 4 -- 542.0930 -- 1.2519e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 5 -- 538.4816 -- 1.2346e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 6 -- 540.3848 -- 1.1617e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 7 -- 531.8140 -- 1.1264e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 8 -- 544.6332 -- 1.1452e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 9 -- 539.9717 -- 1.1871e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 10 -- 546.9180 -- 1.2257e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 11 -- 541.5490 -- 1.2397e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 12 -- 538.1699 -- 1.2175e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 13 -- 528.7042 -- 1.1698e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 14 -- 540.4161 -- 1.1400e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 15 -- 535.0959 -- 1.1231e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 16 -- 547.4142 -- 1.1471e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 17 -- 537.3622 -- 1.2114e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 18 -- 538.1222 -- 1.2167e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 19 -- 540.4005 -- 1.1969e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 20 -- 542.8679 -- 1.1536e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 21 -- 546.6380 -- 1.1288e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 22 -- 536.1000 -- 1.1190e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 23 -- 541.6331 -- 1.1361e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 24 -- 544.8849 -- 1.1955e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 25 -- 530.0216 -- 1.2301e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 26 -- 533.6169 -- 1.2171e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 27 -- 533.8106 -- 1.1439e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 28 -- 538.6685 -- 1.1035e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 29 -- 540.4891 -- 1.1236e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 30 -- 530.6168 -- 1.1437e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 31 -- 534.3830 -- 1.1737e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
4 -- 32 -- 536.1263 -- 1.2193e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 0 -- 546.3016 -- 1.2624e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 1 -- 535.8770 -- 1.2636e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 2 -- 534.6256 -- 1.2440e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 3 -- 523.4463 -- 1.1877e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 4 -- 535.5773 -- 1.1340e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 5 -- 542.2964 -- 1.1088e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 6 -- 529.0330 -- 1.1012e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 7 -- 522.4949 -- 1.1316e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 8 -- 529.3092 -- 1.1942e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 9 -- 526.3551 -- 1.2205e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 10 -- 530.5391 -- 1.2389e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 11 -- 531.9106 -- 1.2513e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 12 -- 524.1824 -- 1.2634e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 13 -- 528.3568 -- 1.2798e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 14 -- 526.2888 -- 1.2527e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 15 -- 518.2504 -- 1.2181e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 16 -- 525.9036 -- 1.1533e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 17 -- 537.4531 -- 1.1437e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 18 -- 520.8666 -- 1.1571e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 19 -- 525.9849 -- 1.2012e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 20 -- 526.6139 -- 1.2310e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 21 -- 526.2159 -- 1.2422e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 22 -- 525.2916 -- 1.2164e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 23 -- 530.9645 -- 1.2118e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 24 -- 525.9528 -- 1.2310e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 25 -- 518.7944 -- 1.2582e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 26 -- 519.2488 -- 1.2722e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 27 -- 511.6248 -- 1.2581e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 28 -- 523.8049 -- 1.2276e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 29 -- 524.6919 -- 1.2291e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 30 -- 516.3973 -- 1.2554e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 31 -- 520.3966 -- 1.2872e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
5 -- 32 -- 519.7121 -- 1.2944e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 0 -- 522.6764 -- 1.2739e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 1 -- 520.2070 -- 1.2412e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 2 -- 518.4222 -- 1.2224e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 3 -- 505.6394 -- 1.2475e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 4 -- 515.2526 -- 1.2998e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 5 -- 513.5062 -- 1.3040e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 6 -- 504.6318 -- 1.2886e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 7 -- 512.3411 -- 1.2522e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 8 -- 517.1783 -- 1.2531e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 9 -- 512.1853 -- 1.2686e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 10 -- 515.9658 -- 1.2910e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 11 -- 519.2144 -- 1.3039e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 12 -- 510.4046 -- 1.2948e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 13 -- 510.1591 -- 1.2418e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 14 -- 513.0848 -- 1.2499e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 15 -- 509.2182 -- 1.2460e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 16 -- 513.7177 -- 1.2891e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 17 -- 513.9952 -- 1.2933e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 18 -- 510.8358 -- 1.2863e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 19 -- 516.9361 -- 1.2438e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 20 -- 508.2546 -- 1.2556e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 21 -- 512.3635 -- 1.2620e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 22 -- 519.6127 -- 1.2942e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 23 -- 522.1682 -- 1.3118e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 24 -- 518.4274 -- 1.3102e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 25 -- 507.6016 -- 1.2735e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 26 -- 513.3297 -- 1.2628e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 27 -- 501.1053 -- 1.2904e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 28 -- 514.1074 -- 1.3130e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 29 -- 520.0831 -- 1.3289e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 30 -- 516.3058 -- 1.3102e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 31 -- 504.3846 -- 1.2720e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
6 -- 32 -- 518.4367 -- 1.2511e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 0 -- 537.8593 -- 1.2705e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 1 -- 526.8019 -- 1.2861e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 2 -- 513.3427 -- 1.2954e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 3 -- 504.8164 -- 1.2841e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 4 -- 518.1755 -- 1.2657e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 5 -- 516.2699 -- 1.2139e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 6 -- 505.1320 -- 1.2010e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 7 -- 500.0704 -- 1.2238e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 8 -- 510.5249 -- 1.2301e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 9 -- 509.6509 -- 1.2192e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 10 -- 509.5734 -- 1.2236e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 11 -- 505.3665 -- 1.2331e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 12 -- 506.6793 -- 1.2127e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 13 -- 498.1877 -- 1.1777e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 14 -- 505.7267 -- 1.1759e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 15 -- 504.2661 -- 1.2220e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 16 -- 507.2214 -- 1.2364e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 17 -- 509.4412 -- 1.2128e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 18 -- 503.7837 -- 1.2003e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 19 -- 501.6324 -- 1.1922e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 20 -- 508.7652 -- 1.1803e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 21 -- 503.5630 -- 1.1874e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 22 -- 505.4133 -- 1.2057e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 23 -- 504.9924 -- 1.2551e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 24 -- 507.7339 -- 1.2715e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 25 -- 504.5110 -- 1.2476e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 26 -- 499.1664 -- 1.2317e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 27 -- 493.4460 -- 1.2503e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 28 -- 510.8121 -- 1.2334e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 29 -- 502.6597 -- 1.2135e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 30 -- 495.0572 -- 1.2478e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 31 -- 504.8415 -- 1.3045e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
7 -- 32 -- 499.9485 -- 1.3158e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
8 -- 0 -- 507.0767 -- 1.2748e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
8 -- 1 -- 507.3834 -- 1.2427e+00 -- 1.0000e+00  False False 0 1.0 1.0 1
