epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len
1 -- 32 -- 679.3691 -- 2.3040e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 0 -- 691.8885 -- 2.0612e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 1 -- 684.1544 -- 2.0027e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 2 -- 664.6825 -- 2.1683e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 3 -- 663.8682 -- 2.3558e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 4 -- 659.5676 -- 2.2893e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 5 -- 657.9479 -- 2.0232e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 6 -- 651.4562 -- 1.9513e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 7 -- 655.0388 -- 2.0287e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 8 -- 655.6083 -- 2.1256e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 9 -- 661.1923 -- 2.3795e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 10 -- 651.7543 -- 2.5924e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 11 -- 655.2341 -- 2.4106e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 12 -- 645.8159 -- 2.1988e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 13 -- 655.9368 -- 2.2880e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 14 -- 644.9885 -- 2.3914e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 15 -- 644.9844 -- 2.6087e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 16 -- 642.6656 -- 2.5888e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 17 -- 642.5059 -- 2.4176e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 18 -- 636.6487 -- 2.2481e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 19 -- 641.1722 -- 1.9433e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 20 -- 648.3634 -- 1.9781e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 21 -- 640.7660 -- 2.2413e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 22 -- 634.6666 -- 2.4457e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 23 -- 641.4447 -- 2.4414e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 24 -- 643.4318 -- 2.3196e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 25 -- 631.9768 -- 2.2818e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 26 -- 624.8781 -- 2.4164e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 27 -- 611.1729 -- 2.7351e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 28 -- 620.5688 -- 2.6626e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 29 -- 625.6398 -- 2.4962e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 30 -- 609.9822 -- 2.3911e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 31 -- 614.8284 -- 2.5162e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
2 -- 32 -- 605.8794 -- 2.4529e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 0 -- 612.7285 -- 2.4451e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 1 -- 604.9620 -- 2.7208e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 2 -- 596.8707 -- 2.8967e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 3 -- 588.2612 -- 3.0002e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 4 -- 595.0651 -- 2.9194e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 5 -- 581.8719 -- 2.9050e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 6 -- 587.2520 -- 3.0633e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 7 -- 581.0544 -- 3.1205e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 8 -- 593.8568 -- 3.4007e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 9 -- 585.0774 -- 3.4418e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 10 -- 590.0895 -- 3.4097e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 11 -- 587.4924 -- 3.3162e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 12 -- 583.6638 -- 3.1589e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 13 -- 587.3414 -- 3.3307e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 14 -- 579.5138 -- 3.4325e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 15 -- 585.2187 -- 3.3944e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 16 -- 584.5347 -- 3.0240e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 17 -- 586.1363 -- 2.8794e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 18 -- 589.0266 -- 2.8093e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 19 -- 587.0137 -- 2.8879e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 20 -- 582.7972 -- 3.0857e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 21 -- 582.5237 -- 3.1701e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 22 -- 590.3585 -- 3.1033e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 23 -- 588.9377 -- 2.8526e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 24 -- 589.0913 -- 2.7564e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 25 -- 582.5048 -- 2.7462e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 26 -- 578.0059 -- 2.8798e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 27 -- 586.3694 -- 2.9589e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 28 -- 586.5951 -- 2.9236e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 29 -- 580.3984 -- 2.8969e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 30 -- 599.4317 -- 2.6702e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 31 -- 599.5261 -- 2.6534e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
3 -- 32 -- 597.3011 -- 2.5177e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 0 -- 602.5167 -- 2.5114e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 1 -- 589.8621 -- 2.6019e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 2 -- 581.6028 -- 3.0659e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 3 -- 583.4862 -- 3.3951e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 4 -- 583.9333 -- 3.3556e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 5 -- 580.0381 -- 3.0529e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 6 -- 578.1295 -- 2.8022e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 7 -- 577.9713 -- 2.5888e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 8 -- 596.7517 -- 2.4861e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 9 -- 587.5077 -- 2.5719e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 10 -- 588.7122 -- 2.7183e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 11 -- 578.8158 -- 2.9491e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 12 -- 575.1846 -- 3.0845e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 13 -- 569.9578 -- 3.0138e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 14 -- 577.8187 -- 2.9138e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 15 -- 572.2579 -- 2.9104e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 16 -- 584.3536 -- 2.7545e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 17 -- 574.3431 -- 2.9070e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 18 -- 570.9962 -- 2.9650e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 19 -- 578.6699 -- 2.9336e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 20 -- 582.9200 -- 2.8611e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 21 -- 585.9440 -- 2.7522e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 22 -- 578.9396 -- 2.9182e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 23 -- 589.1376 -- 3.2050e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 24 -- 593.1459 -- 3.3825e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 25 -- 570.4718 -- 3.0539e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 26 -- 576.7707 -- 2.9211e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 27 -- 584.5403 -- 2.8088e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 28 -- 580.1003 -- 2.7799e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 29 -- 577.7081 -- 2.8307e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 30 -- 574.9678 -- 3.1230e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 31 -- 584.4050 -- 3.3260e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
4 -- 32 -- 579.2317 -- 3.3780e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 0 -- 588.5730 -- 3.0220e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 1 -- 576.8868 -- 2.6758e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 2 -- 578.7858 -- 2.6541e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 3 -- 571.6572 -- 2.8391e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 4 -- 572.3072 -- 2.9044e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 5 -- 568.2735 -- 3.1077e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 6 -- 564.7303 -- 2.9445e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 7 -- 566.2051 -- 2.8759e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 8 -- 572.8939 -- 2.7461e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 9 -- 574.9998 -- 2.7178e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 10 -- 575.0736 -- 2.8396e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 11 -- 574.7839 -- 2.8928e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 12 -- 567.2332 -- 2.8185e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 13 -- 572.9894 -- 2.7814e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 14 -- 567.1191 -- 2.7918e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 15 -- 565.3760 -- 2.9864e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 16 -- 568.9145 -- 2.9687e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 17 -- 573.4896 -- 2.9101e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 18 -- 564.9377 -- 2.8899e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 19 -- 575.0115 -- 2.8879e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 20 -- 573.6572 -- 2.8659e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 21 -- 577.3868 -- 2.8085e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 22 -- 573.3485 -- 2.9199e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 23 -- 575.1545 -- 2.8917e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 24 -- 577.4768 -- 2.8233e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 25 -- 569.4222 -- 2.8116e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 26 -- 568.5671 -- 2.8608e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 27 -- 563.3087 -- 2.9993e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 28 -- 569.0182 -- 2.9578e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 29 -- 565.9755 -- 2.9221e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 30 -- 563.8039 -- 2.8705e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 31 -- 572.6702 -- 3.0182e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
5 -- 32 -- 567.1638 -- 2.9856e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 0 -- 576.4669 -- 2.9506e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 1 -- 568.5787 -- 2.8357e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 2 -- 562.5812 -- 2.8922e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 3 -- 556.6218 -- 2.8846e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 4 -- 567.6627 -- 2.9513e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 5 -- 561.4060 -- 3.0287e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 6 -- 555.0474 -- 3.0855e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 7 -- 557.5132 -- 3.0915e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 8 -- 563.2480 -- 2.7944e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 9 -- 564.5192 -- 2.8410e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 10 -- 569.4066 -- 2.8801e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 11 -- 566.4052 -- 3.0422e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 12 -- 557.7518 -- 3.0559e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 13 -- 557.3531 -- 2.9621e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 14 -- 555.9984 -- 3.0985e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 15 -- 558.3572 -- 3.0250e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 16 -- 561.5858 -- 2.9138e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 17 -- 556.8940 -- 2.9983e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 18 -- 558.0071 -- 3.1810e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 19 -- 561.0284 -- 3.0618e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 20 -- 553.4160 -- 3.0546e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 21 -- 562.8773 -- 2.9368e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 22 -- 563.2693 -- 2.9569e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 23 -- 559.4230 -- 3.0437e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 24 -- 562.9810 -- 3.1180e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 25 -- 556.9734 -- 3.1078e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 26 -- 555.2158 -- 3.1777e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 27 -- 548.6917 -- 3.0847e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 28 -- 551.5559 -- 2.9840e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 29 -- 551.1678 -- 3.0601e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 30 -- 552.5443 -- 3.1412e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 31 -- 548.9569 -- 3.1384e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
6 -- 32 -- 551.4144 -- 3.0213e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 0 -- 560.4329 -- 3.1179e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 1 -- 552.3663 -- 3.0913e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 2 -- 549.3473 -- 3.1240e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 3 -- 542.0879 -- 3.1392e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 4 -- 547.6100 -- 3.2601e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 5 -- 545.2943 -- 3.3097e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 6 -- 541.4747 -- 3.3631e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 7 -- 540.9881 -- 3.2175e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 8 -- 548.8314 -- 3.1626e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 9 -- 548.7427 -- 3.3244e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 10 -- 547.1317 -- 3.4954e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 11 -- 545.9647 -- 3.2768e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 12 -- 551.6052 -- 3.1187e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 13 -- 537.8907 -- 3.1627e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 14 -- 545.8135 -- 3.2803e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 15 -- 544.5365 -- 3.4295e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 16 -- 544.5312 -- 3.2711e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 17 -- 545.7882 -- 3.2216e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 18 -- 545.5154 -- 3.1540e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 19 -- 544.6863 -- 3.0902e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 20 -- 550.7316 -- 3.0924e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 21 -- 542.9625 -- 3.3042e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 22 -- 547.1542 -- 3.3226e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 23 -- 544.9099 -- 3.1416e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
7 -- 24 -- 548.3593 -- 3.1822e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1
